QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
USOPOR.44-031.Q06B,"Because of Roosevelt's experience, it would be better to have him than Dewey represent this country at the peace table after the war",45,"Please look over these arguments again and tell me which one you feel is the best....(Franklin D.) Roosevelt will see to it that no matter what happens in this country after the war, there will not be breadlines and everyone will have some kind of security.  Because of Roosevelt's experience, it would be better to have him than (Thomas) Dewey represent this country at the peace table after the war.  Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe.  The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats",Adds to more than 100% due to multiple responses.,Asked of those who gave more than one response (63%),08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q06B,"Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have  to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe",14,"Please look over these arguments again and tell me which one you feel is the best....(Franklin D.) Roosevelt will see to it that no matter what happens in this country after the war, there will not be breadlines and everyone will have some kind of security.  Because of Roosevelt's experience, it would be better to have him than (Thomas) Dewey represent this country at the peace table after the war.  Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe.  The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats",Adds to more than 100% due to multiple responses.,Asked of those who gave more than one response (63%),08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q06B,The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats,7,"Please look over these arguments again and tell me which one you feel is the best....(Franklin D.) Roosevelt will see to it that no matter what happens in this country after the war, there will not be breadlines and everyone will have some kind of security.  Because of Roosevelt's experience, it would be better to have him than (Thomas) Dewey represent this country at the peace table after the war.  Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe.  The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats",Adds to more than 100% due to multiple responses.,Asked of those who gave more than one response (63%),08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q06B,,8,"Please look over these arguments again and tell me which one you feel is the best....(Franklin D.) Roosevelt will see to it that no matter what happens in this country after the war, there will not be breadlines and everyone will have some kind of security.  Because of Roosevelt's experience, it would be better to have him than (Thomas) Dewey represent this country at the peace table after the war.  Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe.  The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats",Adds to more than 100% due to multiple responses.,Asked of those who gave more than one response (63%),08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q06B,No opinion,5,"Please look over these arguments again and tell me which one you feel is the best....(Franklin D.) Roosevelt will see to it that no matter what happens in this country after the war, there will not be breadlines and everyone will have some kind of security.  Because of Roosevelt's experience, it would be better to have him than (Thomas) Dewey represent this country at the peace table after the war.  Whether we agree with Roosevelt or not, at least we know where he stands on the important problems we have to face both here at home and in international affairs.  Dewey doesn't tell us frankly what he thinks.  He always seems to play safe.  The Republicans failed after the last war to work out a way to maintain a lasting peace.  After this war is over they would probably not make as good peace arrangements as the Democrats",Adds to more than 100% due to multiple responses.,Asked of those who gave more than one response (63%),08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USGALLUP.44-332.Q08B,Roosevelt including leaners,47,Which way are you leaning at the present time--toward Roosevelt or Dewey?,,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/14/1944,10/19/1944,Y,National Adult,5635,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-332.Q08B,Dewey including leaners,49,Which way are you leaning at the present time--toward Roosevelt or Dewey?,,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/14/1944,10/19/1944,Y,National Adult,5635,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-332.Q08B,Other (vol.),1,Which way are you leaning at the present time--toward Roosevelt or Dewey?,,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/14/1944,10/19/1944,Y,National Adult,5635,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-332.Q08B,Undecided,5,Which way are you leaning at the present time--toward Roosevelt or Dewey?,,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/14/1944,10/19/1944,Y,National Adult,5635,,Face-to-face interview,Sample size is approximate.,,True
USNORC.440229.R05A,Roosevelt will do more for the middle class people,51,Which man do you think will do more for the middle class people in this country--Roosevelt or Dewey?,,,10/31/1944,National Opinion Research Center (NORC),,NORC Pre-Election Survey 1944,10/1/1944,10/31/1944,Y,National adult,2564,,Face-to-face interview,,,True
USNORC.440229.R05A,Dewey will do more for the middle class people,33,Which man do you think will do more for the middle class people in this country--Roosevelt or Dewey?,,,10/31/1944,National Opinion Research Center (NORC),,NORC Pre-Election Survey 1944,10/1/1944,10/31/1944,Y,National adult,2564,,Face-to-face interview,,,True
USNORC.440229.R05A,There is no difference in what they will do for the middle class people (Vol.),8,Which man do you think will do more for the middle class people in this country--Roosevelt or Dewey?,,,10/31/1944,National Opinion Research Center (NORC),,NORC Pre-Election Survey 1944,10/1/1944,10/31/1944,Y,National adult,2564,,Face-to-face interview,,,True
USNORC.440229.R05A,Don't know who will do more for the middle class people,8,Which man do you think will do more for the middle class people in this country--Roosevelt or Dewey?,,,10/31/1944,National Opinion Research Center (NORC),,NORC Pre-Election Survey 1944,10/1/1944,10/31/1944,Y,National adult,2564,,Face-to-face interview,,,True
USGALLUP.44-333.Q08B,Roosevelt including leaners,46,"(If the presidential election were being held today, how would you vote--for Dewey, for Roosevelt?) (If undecided, ask:) Which way are you leaning at the present time--toward Roosevelt or Dewey?",* = less than .5 percent.,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/19/1944,10/24/1944,Y,National Adult,5150,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-333.Q08B,Dewey including leaners,50,"(If the presidential election were being held today, how would you vote--for Dewey, for Roosevelt?) (If undecided, ask:) Which way are you leaning at the present time--toward Roosevelt or Dewey?",* = less than .5 percent.,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/19/1944,10/24/1944,Y,National Adult,5150,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-333.Q08B,Other (vol.),*,"(If the presidential election were being held today, how would you vote--for Dewey, for Roosevelt?) (If undecided, ask:) Which way are you leaning at the present time--toward Roosevelt or Dewey?",* = less than .5 percent.,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/19/1944,10/24/1944,Y,National Adult,5150,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-333.Q08B,Undecided,4,"(If the presidential election were being held today, how would you vote--for Dewey, for Roosevelt?) (If undecided, ask:) Which way are you leaning at the present time--toward Roosevelt or Dewey?",* = less than .5 percent.,,10/1/1944,Gallup Organization,,Gallup Poll (AIPO),10/19/1944,10/24/1944,Y,National Adult,5150,,Face-to-face interview,Sample size is approximate.,,True
