QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USABCHS.101876.R2,Carter,44,"In some states, former U.S. Senator Eugene McCarthy will also be on the ballot, as an Independent. And in some states, former Governor Lester Maddox will be on the ballot as the candidate for President on the American Independent Party ticket. If they are on the ballot in this state, and you had to make up your mind right now (about the 1976 presidential election), would you vote for Ford the Republican, Carter the Democrat, McCarthy the Independent, or Maddox on the American Independent ticket?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
USABCHS.101876.R2,McCarthy,6,"In some states, former U.S. Senator Eugene McCarthy will also be on the ballot, as an Independent. And in some states, former Governor Lester Maddox will be on the ballot as the candidate for President on the American Independent Party ticket. If they are on the ballot in this state, and you had to make up your mind right now (about the 1976 presidential election), would you vote for Ford the Republican, Carter the Democrat, McCarthy the Independent, or Maddox on the American Independent ticket?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
USABCHS.101876.R2,Maddox,1,"In some states, former U.S. Senator Eugene McCarthy will also be on the ballot, as an Independent. And in some states, former Governor Lester Maddox will be on the ballot as the candidate for President on the American Independent Party ticket. If they are on the ballot in this state, and you had to make up your mind right now (about the 1976 presidential election), would you vote for Ford the Republican, Carter the Democrat, McCarthy the Independent, or Maddox on the American Independent ticket?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
USABCHS.101876.R2,Not sure,9,"In some states, former U.S. Senator Eugene McCarthy will also be on the ballot, as an Independent. And in some states, former Governor Lester Maddox will be on the ballot as the candidate for President on the American Independent Party ticket. If they are on the ballot in this state, and you had to make up your mind right now (about the 1976 presidential election), would you vote for Ford the Republican, Carter the Democrat, McCarthy the Independent, or Maddox on the American Independent ticket?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
USCBSNYT.101476.R56,Ford,6,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R56,Narrowly Ford,13,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R56,Narrowly Carter,31,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R56,Carter,26,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R56,A tie (vol.),15,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R56,Don't know,9,"In the second (1976 Presidential debate), which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read about, or talked about the debate (83%)",10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R26,Favor,34,Gerald Ford and Jimmy Carter disagree about cutting defense spending. One says you can make cuts and save money without hurting national security. The other says cuts are dangerous to our national defense. Do you favor cuts or oppose them?,,,10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R26,Oppose,53,Gerald Ford and Jimmy Carter disagree about cutting defense spending. One says you can make cuts and save money without hurting national security. The other says cuts are dangerous to our national defense. Do you favor cuts or oppose them?,,,10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.101476.R26,Don't know,13,Gerald Ford and Jimmy Carter disagree about cutting defense spending. One says you can make cuts and save money without hurting national security. The other says cuts are dangerous to our national defense. Do you favor cuts or oppose them?,,,10/14/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/8/1976,10/12/1976,Y,Registered Voters,1800,,Telephone Interview,,False
USCBSNYT.092676.R03,Ford,42,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R03,Carter,44,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R03,Someone else (vol.),1,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.092676.R03,Don't know/No answer,13,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,True
USCBSNYT.76DEB3.R43,Ford,8,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R43,Narrowly Ford,15,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R43,Narrowly Carter,26,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R43,Carter,11,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R43,a tie (vol.),26,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R43,Don't know/No answer,15,"In the third (1976 Ford-Carter Presidential) debate, which candidate do you think did the best job--or won the debate--Ford or Carter? (If one candidate is named, ask:) Do you think it was close or not so close?",,"Asked of those registered voters who watched, listened to, read or talked about the third debate (73%).",10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R38B,Ford,26,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits both people equally, just say so.)...I think he really cares about people like me.",,,10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
USCBSNYT.76DEB3.R38B,Carter,52,"(Now, I would like to read you a list of sentences that people have used about candidates for public office. For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better. If you feel the sentence fits neither person, or fits both people equally, just say so.)...I think he really cares about people like me.",,,10/27/1976,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1976,10/27/1976,Y,Registered Voters,2025,,Telephone Interview,,False
