QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
31116948.00008,(I'm going to read you a list of people. Please tell me if you have a favorable or unfavorable opinion of each of them or if you haven't heard enough about them yet to have an opinion.)...Barack Obama,* = Less than .5 percent.,nan,11/20/2019,LHK Partners,Marquette Law School,NEW MARQUETTE LAW SCHOOL POLL FINDS SHIFTS IN WISCONSIN PUBLIC OPINION FAVORABLE TO PRESIDENT TRUMP ON IMPEACHMENT AND PRESIDENTIAL ELECTION PREFERENCES,11/13/2019,11/17/2019,Y,Wisconsin registered voters,801,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,54.0,41.0,4.0
31118794.00008,"(Do you have a favorable or an unfavorable view of each of the following?...Very favorable, mostly favorable, mostly unfavorable, very unfavorable, have not heard of)...Barack Obama",nan,nan,10/26/2021,Ipsos,PRRI,Competing Visions of America: An Evolving Identity or a Culture Under Attack?,09/16/2021,09/29/2021,Y,National adult,2508,nan,Web-based survey,nan,61.0,36.0,2.0
USPSRA.102417.RB042C,"Is your overall opinion of...Barack Obama very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,Asked June 27-July 9,10/24/2017,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Typology Survey,06/8/2017,07/9/2017,Y,National adult,3754,QB42C,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)","1255 respondents were interviewed on a landline telephone, and 3754 were interviewed on a cell phone, including 2257 who had no landline telephone. Interviews were conducted June 8-18 and June 27-July 9, 2017.",64.0,34.0,2.0
31118722.00112,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using something we call the feeling thermometer. Ratings between 50 degrees and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 degrees and 50 degrees mean that you don't feel favorable toward the person and that you don't care too much for that person. You would rate the person at the 50 degree mark if you don't feel particularly warm or cold toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one.)...How would you rate...Barack Obama?",nan,nan,11/1/2020,"Center for Political Studies at the Institute for Social Research, University of Michigan, with data collection by Westat, Inc.",American National Election Studies (ANES); Survey Research Center at the University of Michigan,American National Election Studies: 2020 Pre-Election Survey - A,08/18/2020,11/2/2020,Y,National adult and members of the 2016 ANES Panel,8280,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI); Web-based survey; null",nan,60.0,40.0,1.0
31116826.00007,"Is your opinion of Barack Obama favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",nan,nan,08/17/2016,Quinnipiac University Polling Institute,nan,"Clinton Has Big Leads In Colorado, Virginia, Tied In Iowa, Quinnipiac University Swing State Poll Finds",08/9/2016,08/16/2016,Y,Virginia likely voters,808,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,56.0,39.0,5.0
31116688.00007,"Is your opinion of Barack Obama favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",nan,nan,08/9/2016,Quinnipiac University Polling Institute,nan,"Clinton Tied In Florida, Up In Ohio, Surging In Pennsylvania, Quinnipiac University Swing State Poll Finds",07/30/2016,08/7/2016,Y,Pennsylvania likely voters,815,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,56.0,41.0,3.0
USSRBI.121416.R050A,"Is your overall opinion of...Barack Obama very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,12/14/2016,Abt SRBI,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Survey,11/30/2016,12/5/2016,Y,National adult,1127,Q50A,"Telephone Interview, Cell Phone; Telephone Interview, Landline","375 respondents were interviewed on a landline telephone, and 1127 were interviewed on a cell phone, including 664 who had no landline telephone.",64.0,35.0,2.0
USPRRI.102516.R26A,"Now we'd like your views on some political leaders or groups. Please say whether your overall opinion of each of the following is very favorable, mostly favorable, mostly unfavorable, or very unfavorable....Barack Obama",nan,nan,10/25/2016,PRRI,nan,PRRI American	 Values Survey,09/1/2016,09/27/2016,Y,National adult,2010,Q26A,Telephone Interview; Web-based survey,"1720 respondents were interviewed online, and 290 by telephone. 
Interviews were conducted both online using a self-administered design and by telephone using live interviewers. All interviews were conducted among participants in AmeriSpeak, a probability-based panel designed to be representative of the national U.S. adult population run by NORC at the University of Chicago. Panel participants without Internet access were interviewed via telephone by professional interviewers under the direction of NORC. NORC¿s AmeriSpeak Panel provides a representative panel of civilian, non-institutional adults (age 18 and over) living in the United States.",54.0,44.0,2.0
31121121.00011,"(I'm going to read you a list of individuals, and for each, please tell me if you have a favorable or unfavorable opinion of them. If you've never heard of someone, just say so.)...Barack Obama",nan,nan,06/17/2024,Suffolk University Political Research Center,nan,Suffolk University/USA Today Network Poll of Black Voters in Pennsylvania and Michigan: Less Enthusiasm for Biden Than in 2020,06/9/2024,06/13/2024,Y,Black registered voters in Pennsylvania,500,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,84.0,11.0,5.0
USSELZER.092616.R11B,"(Now I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so.)...Michelle Obama, wife of President Barack Obama",nan,nan,09/26/2016,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/21/2016,09/24/2016,Y,National adult,1002,nan,Telephone Interview,The interviews were conducted by landline and cell phones.,58.0,36.0,7.0
31119979.00005,"(Do you have a favorable or an unfavorable view of each of the following?...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, have not heard of)...Barack Obama",nan,Asked of Form 1 half sample,10/27/2022,Ipsos,PRRI,Challenges in Moving Toward a More Inclusive Democracy,09/1/2022,09/11/2022,Y,National adult,2523,nan,Web-based survey,nan,55.0,43.0,3.0
USASFOX.011917.R05,I'm going to read you the names of several individuals and items. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Barack Obama...Is that strongly favorable/unfavorable or only somewhat?,nan,nan,01/19/2017,Anderson Robbins Research; Shaw & Co. Research,Fox News,Fox News Poll,01/15/2017,01/18/2017,Y,National registered voters,1006,nan,Telephone Interview,"434 respondents were interviewed on a landline telephone, and 572 were interviewed on a cell phone. Interviews were conducted by Braun Research.",60.0,39.0,1.0
USSELZER.110716.R04A,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....Barack Obama, President of the United States",nan,Asked of likely voters,11/7/2016,Selzer & Co.,Bloomberg News,Bloomberg Poll,11/4/2016,11/6/2016,Y,National likely voters,799,nan,Telephone Interview,The interviews were conducted by landline and cell phones.,54.0,45.0,1.0
USSELZER.120716.R02A,"Now I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....Barack Obama, president of the United States",nan,nan,12/7/2016,Selzer & Co.,Bloomberg News,Bloomberg Poll,12/2/2016,12/5/2016,Y,National adult,999,nan,Telephone Interview,Interviews were conducted by landline and cell phones.,55.0,42.0,3.0
USASFOX.080416.R08,(I'm going to read you the names of several individuals. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so. Is that strongly favorable/unfavorable or only somewhat?)...Barack Obama,* = less than .5 percent,nan,08/4/2016,Anderson Robbins Research; Shaw & Co. Research,Fox News,Fox News Poll,07/31/2016,08/2/2016,Y,National registered voters,1022,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)","465 respondents were interviewed on a landline telephone, and 557 were interviewed on a cell phone. Interviews were conducted by Braun Research.",54.0,44.0,2.0
USCBS.011817.R32,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,nan,01/18/2017,Social Science Research Solutions (SSRS),CBS News,CBS News Poll,01/13/2017,01/16/2017,Y,National adult,1257,FAVOBAMA,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The interviews were conducted by land-line and cell phones. Interviews were conducted by SSRS--Social Science Research Solutions.,61.0,27.0,12.0
